"ID","Length","Symbol"
"ENSG00000287933",7224,"ENSG00000287933"
"ENSG00000287934",1576,"ENSG00000287934"
"ENSG00000287935",3314,"ENSG00000287935"
"ENSG00000287936",1994,"ENSG00000287936"
"ENSG00000287937",2982,"ENSG00000287937"
"ENSG00000287938",8959,"ENSG00000287938"
"ENSG00000287939",2285,"ENSG00000287939"
"ENSG00000287940",3948,"ENSG00000287940"
"ENSG00000287942",566,"ENSG00000287942"
"ENSG00000287943",1113,"ENSG00000287943"
"ENSG00000287945",1005,"ENSG00000287945"
"ENSG00000287946",598,"ENSG00000287946"
"ENSG00000287947",1030,"ENSG00000287947"
"ENSG00000287948",931,"ENSG00000287948"
"ENSG00000287949",2932,"ENSG00000287949"
"ENSG00000287950",2486,"ENSG00000287950"
"ENSG00000287951",1978,"ENSG00000287951"
"ENSG00000287952",1749,"ENSG00000287952"
"ENSG00000287953",2043,"ENSG00000287953"
"ENSG00000287955",4101,"ENSG00000287955"
"ENSG00000287956",2598,"ENSG00000287956"
"ENSG00000287957",3876,"ENSG00000287957"
"ENSG00000287958",5778,"ENSG00000287958"
"ENSG00000287959",1702,"ENSG00000287959"
"ENSG00000287960",2713,"ENSG00000287960"
"ENSG00000287961",1719,"ENSG00000287961"
"ENSG00000287962",2525,"ENSG00000287962"
"ENSG00000287963",7725,"ENSG00000287963"
"ENSG00000287964",5485,"ENSG00000287964"
"ENSG00000287965",537,"ENSG00000287965"
"ENSG00000287966",6125,"LARRPM"
"ENSG00000287967",777,"ENSG00000287967"
"ENSG00000287968",1802,"ENSG00000287968"
"ENSG00000287969",1500,"ENSG00000287969"
"ENSG00000287970",1792,"ENSG00000287970"
"ENSG00000287971",2558,"ENSG00000287971"
"ENSG00000287972",3613,"ENSG00000287972"
"ENSG00000287973",2074,"ENSG00000287973"
"ENSG00000287975",3120,"ENSG00000287975"
"ENSG00000287976",435,"ENSG00000287976"
"ENSG00000287977",1695,"ENSG00000287977"
"ENSG00000287978",953,"ENSG00000287978"
"ENSG00000287979",2216,"ENSG00000287979"
"ENSG00000287980",1480,"ENSG00000287980"
"ENSG00000287981",2188,"ENSG00000287981"
"ENSG00000287982",1336,"ENSG00000287982"
"ENSG00000287983",2355,"ENSG00000287983"
"ENSG00000287984",993,"ENSG00000287984"
"ENSG00000287985",4628,"ENSG00000287985"
"ENSG00000287986",530,"ENSG00000287986"
"ENSG00000287987",1235,"ENSG00000287987"
"ENSG00000287988",261,"ENSG00000287988"
"ENSG00000287989",2417,"ENSG00000287989"
"ENSG00000287990",2690,"ENSG00000287990"
"ENSG00000287991",1637,"ENSG00000287991"
"ENSG00000287992",1398,"ENSG00000287992"
"ENSG00000287993",1286,"ENSG00000287993"
"ENSG00000287994",485,"ENSG00000287994"
"ENSG00000287995",1792,"ENSG00000287995"
"ENSG00000287996",9263,"ENSG00000287996"
"ENSG00000287997",1053,"EBF3-AS1"
"ENSG00000287998",5819,"ENSG00000287998"
"ENSG00000287999",1503,"ENSG00000287999"
"ENSG00000288000",4024,"ENSG00000288000"
"ENSG00000288001",2842,"ENSG00000288001"
"ENSG00000288003",708,"ENSG00000288003"
"ENSG00000288004",5687,"ENSG00000288004"
"ENSG00000288005",1381,"ENSG00000288005"
"ENSG00000288006",1799,"ENSG00000288006"
"ENSG00000288007",3779,"ENSG00000288007"
"ENSG00000288008",1792,"ENSG00000288008"
"ENSG00000288009",2321,"ENSG00000288009"
"ENSG00000288010",2189,"ENSG00000288010"
"ENSG00000288011",2920,"ENSG00000288011"
"ENSG00000288012",660,"ENSG00000288012"
"ENSG00000288013",2596,"ENSG00000288013"
"ENSG00000288014",217,"ENSG00000288014"
"ENSG00000288015",2320,"ENSG00000288015"
"ENSG00000288016",5221,"ENSG00000288016"
"ENSG00000288017",1628,"ENSG00000288017"
"ENSG00000288018",5683,"ENSG00000288018"
"ENSG00000288020",1412,"ENSG00000288020"
"ENSG00000288021",3755,"ENSG00000288021"
"ENSG00000288022",2311,"ENSG00000288022"
"ENSG00000288023",705,"ENSG00000288023"
"ENSG00000288024",1005,"ENSG00000288024"
"ENSG00000288025",5159,"ENSG00000288025"
"ENSG00000288026",5925,"ENSG00000288026"
"ENSG00000288028",1196,"ENSG00000288028"
"ENSG00000288029",4039,"ENSG00000288029"
"ENSG00000288030",1851,"ENSG00000288030"
"ENSG00000288031",2157,"ENSG00000288031"
"ENSG00000288032",979,"ENSG00000288032"
"ENSG00000288033",944,"ENSG00000288033"
"ENSG00000288034",1167,"ENSG00000288034"
"ENSG00000288035",2483,"ENSG00000288035"
"ENSG00000288036",2127,"ENSG00000288036"
"ENSG00000288037",921,"ENSG00000288037"
"ENSG00000288038",2452,"ENSG00000288038"
"ENSG00000288039",2385,"ENSG00000288039"
"ENSG00000288040",1557,"ENSG00000288040"
"ENSG00000288041",3534,"ENSG00000288041"
"ENSG00000288042",1270,"ENSG00000288042"
"ENSG00000288043",3050,"ENSG00000288043"
"ENSG00000288044",2620,"ENSG00000288044"
"ENSG00000288045",1433,"ENSG00000288045"
"ENSG00000288047",5193,"ENSG00000288047"
"ENSG00000288048",2108,"ENSG00000288048"
"ENSG00000288049",5922,"ENSG00000288049"
"ENSG00000288050",1886,"ENSG00000288050"
"ENSG00000288051",2766,"ENSG00000288051"
"ENSG00000288052",1960,"ENSG00000288052"
"ENSG00000288053",1432,"ENSG00000288053"
"ENSG00000288054",3917,"ENSG00000288054"
"ENSG00000288056",1737,"ENSG00000288056"
"ENSG00000288057",2986,"ENSG00000288057"
"ENSG00000288058",976,"ENSG00000288058"
"ENSG00000288059",555,"ENSG00000288059"
"ENSG00000288060",1306,"ENSG00000288060"
"ENSG00000288061",2180,"ENSG00000288061"
"ENSG00000288062",2920,"ENSG00000288062"
"ENSG00000288063",1593,"ENSG00000288063"
"ENSG00000288064",1862,"ENSG00000288064"
"ENSG00000288065",1143,"ENSG00000288065"
"ENSG00000288066",1912,"ENSG00000288066"
"ENSG00000288067",2785,"ENSG00000288067"
"ENSG00000288068",4007,"ENSG00000288068"
"ENSG00000288069",1237,"ENSG00000288069"
"ENSG00000288070",3128,"ENSG00000288070"
"ENSG00000288071",1625,"ENSG00000288071"
"ENSG00000288072",925,"ENSG00000288072"
"ENSG00000288073",902,"ENSG00000288073"
"ENSG00000288074",3813,"ENSG00000288074"
"ENSG00000288075",19654,"ENSG00000288075"
"ENSG00000288076",3275,"ENSG00000288076"
"ENSG00000288077",1222,"ENSG00000288077"
"ENSG00000288078",683,"ENSG00000288078"
"ENSG00000288079",4476,"ENSG00000288079"
"ENSG00000288080",736,"ENSG00000288080"
"ENSG00000288081",3720,"ENSG00000288081"
"ENSG00000288082",3356,"ENSG00000288082"
"ENSG00000288083",2480,"ENSG00000288083"
"ENSG00000288084",2311,"ENSG00000288084"
"ENSG00000288085",1292,"ENSG00000288085"
"ENSG00000288086",1256,"ENSG00000288086"
"ENSG00000288087",1073,"ENSG00000288087"
"ENSG00000288088",4368,"ENSG00000288088"
"ENSG00000288089",1227,"ENSG00000288089"
"ENSG00000288090",1961,"ENSG00000288090"
"ENSG00000288091",4564,"ENSG00000288091"
"ENSG00000288092",2039,"ENSG00000288092"
"ENSG00000288093",1871,"ENSG00000288093"
"ENSG00000288094",1438,"ENSG00000288094"
"ENSG00000288095",5471,"ENSG00000288095"
"ENSG00000288096",2075,"ENSG00000288096"
"ENSG00000288097",2414,"ENSG00000288097"
"ENSG00000288098",4083,"ENSG00000288098"
"ENSG00000288099",611,"ENSG00000288099"
"ENSG00000288100",1676,"ENSG00000288100"
"ENSG00000288102",2260,"ENSG00000288102"
"ENSG00000288103",2659,"ENSG00000288103"
"ENSG00000288104",2196,"ENSG00000288104"
"ENSG00000288105",2066,"ENSG00000288105"
"ENSG00000288106",5237,"ENSG00000288106"
"ENSG00000288107",5981,"ENSG00000288107"
"ENSG00000288108",509,"ENSG00000288108"
"ENSG00000288109",4788,"ENSG00000288109"
"ENSG00000288110",2417,"ENSG00000288110"
"ENSG00000288112",231,"ENSG00000288112"
"ENSG00000288113",1817,"POTEB2"
"ENSG00000288114",6940,"GTF2H1"
"ENSG00000288115",579,"ENSG00000288115"
"ENSG00000288116",651,"ENSG00000288116"
"ENSG00000288117",111,"Y_RNA"
"ENSG00000288118",2485,"GLUD2"
"ENSG00000288119",174,"ENSG00000288119"
"ENSG00000288120",539,"ENSG00000288120"
"ENSG00000288123",880,"OR4G6P"
"ENSG00000288124",4979,"C1RL"
"ENSG00000288125",612,"ENSG00000288125"
"ENSG00000288126",73,"MIR24-2"
"ENSG00000288127",133,"ENSG00000288127"
"ENSG00000288128",195,"ENSG00000288128"
"ENSG00000288129",1030,"ENSG00000288129"
"ENSG00000288132",5025,"ENSG00000288132"
"ENSG00000288133",393,"ENSG00000288133"
"ENSG00000288135",572,"ENSG00000288135"
"ENSG00000288136",1434,"ENSG00000288136"
"ENSG00000288137",273,"ENSG00000288137"
"ENSG00000288138",1861,"NCOA4P4"
"ENSG00000288139",195,"ENSG00000288139"
"ENSG00000288140",570,"ENSG00000288140"
"ENSG00000288141",2975,"MRPL23"
"ENSG00000288142",6258,"POTEB3"
"ENSG00000288143",1601,"ABCD1P2"
"ENSG00000288144",556,"ENSG00000288144"
"ENSG00000288145",2685,"EIF5A"
"ENSG00000288146",2020,"NOC4L"
"ENSG00000288147",360,"ENSG00000288147"
"ENSG00000288148",711,"ENSG00000288148"
"ENSG00000288149",4704,"SYT8"
"ENSG00000288150",4946,"ENSG00000288150"
"ENSG00000288151",391,"ENSG00000288151"
"ENSG00000288152",3840,"BRME1"
"ENSG00000288153",335,"ENSG00000288153"
"ENSG00000288154",90,"ENSG00000288154"
"ENSG00000288155",1334,"SLC9B1P3"
"ENSG00000288156",2609,"ENSG00000288156"
"ENSG00000288157",1956,"NPY4R2"
"ENSG00000288158",765,"ENSG00000288158"
"ENSG00000288159",2004,"ENSG00000288159"
"ENSG00000288160",3319,"PRR33"
"ENSG00000288161",758,"ALG1L6P"
"ENSG00000288162",5230,"ENSG00000288162"
"ENSG00000288163",367,"ENSG00000288163"
"ENSG00000288164",624,"ENSG00000288164"
"ENSG00000288165",351,"ENSG00000288165"
"ENSG00000288166",3078,"CTTN-DT"
"ENSG00000288167",343,"SEPTIN7P9"
"ENSG00000288168",479,"ENSG00000288168"
"ENSG00000288169",7420,"ACAP1"
"ENSG00000288170",573,"DDX11L9"
"ENSG00000288171",1089,"ENSG00000288171"
"ENSG00000288172",1438,"ENSG00000288172"
"ENSG00000288173",1248,"ENSG00000288173"
"ENSG00000288174",3995,"SLC2A4"
"ENSG00000288175",5526,"SYT15B"
"ENSG00000288176",360,"ENSG00000288176"
"ENSG00000288177",2733,"ENSG00000288177"
"ENSG00000288178",199,"LINC02255"
"ENSG00000288179",834,"ENSG00000288179"
"ENSG00000288180",360,"ENSG00000288180"
"ENSG00000288181",2331,"CTAGE8"
"ENSG00000288183",78,"MIR27A"
"ENSG00000288184",720,"ENSG00000288184"
"ENSG00000288185",2950,"IL27RA"
"ENSG00000288186",1449,"PPP1R27"
"ENSG00000288187",2752,"ENSG00000288187"
"ENSG00000288188",3747,"MAGEL2"
"ENSG00000288189",303,"ENSG00000288189"
"ENSG00000288190",351,"ENSG00000288190"
"ENSG00000288191",2354,"MISP3"
"ENSG00000288192",90,"ENSG00000288192"
"ENSG00000288193",1125,"OR4N4C"
"ENSG00000288194",939,"OR4M2"
"ENSG00000288195",4168,"PODNL1"
"ENSG00000288196",1052,"BMS1P7"
"ENSG00000288197",252,"ENSG00000288197"
"ENSG00000288198",12087,"PPFIA1"
"ENSG00000288199",5399,"LSP1"
"ENSG00000288200",210,"SNRPCP10"
"ENSG00000288201",116,"RNA5SP315"
"ENSG00000288202",204,"ENSG00000288202"
"ENSG00000288203",234,"ENSG00000288203"
"ENSG00000288204",2166,"HMX1"
"ENSG00000288205",104,"RNU6-1118P"
"ENSG00000288206",2006,"KIR2DS5"
"ENSG00000288207",1394,"WASH3P"
"ENSG00000288208",2768,"ENSG00000288208"
"ENSG00000288209",1819,"GALNT9-AS1"
"ENSG00000288210",1958,"ASF1B"
"ENSG00000288211",1089,"ENSG00000288211"
"ENSG00000288212",1684,"ENSG00000288212"
"ENSG00000288213",3726,"MCRIP1"
"ENSG00000288214",1248,"GOLGA6L1"
"ENSG00000288215",112,"Y_RNA"
"ENSG00000288216",3415,"SLC5A11"
"ENSG00000288217",5488,"PEX5"
"ENSG00000288218",1019,"ENSG00000288218"
"ENSG00000288219",1090,"TNNI2"
"ENSG00000288220",1600,"CBLL1P1"
"ENSG00000288221",231,"ENSG00000288221"
"ENSG00000288222",103,"RNU6-978P"
"ENSG00000288223",2175,"PABPC1P12"
"ENSG00000288224",579,"ENSG00000288224"
"ENSG00000288225",319,"ENSG00000288225"
"ENSG00000288226",303,"GLRX5P1"
"ENSG00000288227",240,"ENSG00000288227"
"ENSG00000288228",88,"ENSG00000288228"
"ENSG00000288229",714,"ENSG00000288229"
"ENSG00000288230",306,"ENSG00000288230"
"ENSG00000288231",289,"ENSG00000288231"
"ENSG00000288233",116,"MIR548K"
"ENSG00000288234",2594,"ENSG00000288234"
"ENSG00000288235",1623,"FAM106C"
"ENSG00000288236",360,"ENSG00000288236"
"ENSG00000288237",2897,"H19"
"ENSG00000288238",51,"ENSG00000288238"
"ENSG00000288239",1535,"C19orf67"
"ENSG00000288240",258,"RN7SL619P"
"ENSG00000288241",150,"ENSG00000288241"
"ENSG00000288243",4798,"STING1"
"ENSG00000288244",2498,"ENSG00000288244"
"ENSG00000288245",1317,"ENSG00000288245"
"ENSG00000288246",1558,"ENSG00000288246"
"ENSG00000288247",562,"ENSG00000288247"
"ENSG00000288248",1110,"ST13P5"
"ENSG00000288249",720,"ENSG00000288249"
"ENSG00000288250",2717,"TNNT3"
"ENSG00000288251",252,"ENSG00000288251"
"ENSG00000288252",512,"ENSG00000288252"
"ENSG00000288253",5257,"ENSG00000288253"
"ENSG00000288254",923,"ENSG00000288254"
"ENSG00000288255",100,"ENSG00000288255"
"ENSG00000288256",221,"ENSG00000288256"
"ENSG00000288257",7669,"STRA6"
"ENSG00000288258",472,"ENSG00000288258"
"ENSG00000288259",360,"ENSG00000288259"
"ENSG00000288260",1002,"ENSG00000288260"
"ENSG00000288261",273,"ENSG00000288261"
"ENSG00000288262",2720,"ZNF73P"
"ENSG00000288263",4878,"GRK1"
"ENSG00000288264",489,"ENSG00000288264"
"ENSG00000288265",678,"ENSG00000288265"
"ENSG00000288266",836,"ENSG00000288266"
"ENSG00000288267",422,"ENSG00000288267"
"ENSG00000288268",1913,"CICP9"
"ENSG00000288269",3236,"GCGR"
"ENSG00000288270",306,"ENSG00000288270"
"ENSG00000288271",2370,"ENSG00000288271"
"ENSG00000288272",1338,"ACTR3BP6"
"ENSG00000288273",1298,"CT47A6"
"ENSG00000288274",2594,"SMIM33"
"ENSG00000288276",361,"ENSG00000288276"
"ENSG00000288278",896,"EEF1DP1"
"ENSG00000288279",1293,"ENSG00000288279"
"ENSG00000288280",306,"ENSG00000288280"
"ENSG00000288281",724,"ENSG00000288281"
"ENSG00000288282",273,"ENSG00000288282"
"ENSG00000288283",5473,"RFX1"
"ENSG00000288284",333,"ENSG00000288284"
"ENSG00000288285",360,"ENSG00000288285"
"ENSG00000288286",306,"ENSG00000288286"
"ENSG00000288287",312,"ENSG00000288287"
"ENSG00000288288",1365,"ENSG00000288288"
"ENSG00000288289",272,"RN7SL231P"
"ENSG00000288290",1712,"ENSG00000288290"
"ENSG00000288291",1484,"LINC02361"
"ENSG00000288292",2492,"CLDN7"
"ENSG00000288293",5039,"CC2D1A"
"ENSG00000288294",374,"ENSG00000288294"
"ENSG00000288296",727,"ENSG00000288296"
"ENSG00000288297",1031,"ECSCR"
"ENSG00000288298",852,"ENSG00000288298"
"ENSG00000288299",6038,"LDHA"
"ENSG00000288300",2763,"ENSG00000288300"
"ENSG00000288301",6170,"NEURL4"
"ENSG00000288302",1066,"ENSG00000288302"
"ENSG00000288303",243,"MTND3P22"
"ENSG00000288304",826,"ENSG00000288304"
"ENSG00000288305",2579,"LINC00552"
"ENSG00000288306",895,"OR7E55P"
"ENSG00000288308",92,"MIR6724-4"
"ENSG00000288309",1973,"SPAG11A"
"ENSG00000288310",349,"ENSG00000288310"
"ENSG00000288311",568,"ENSG00000288311"
"ENSG00000288312",6878,"LINC02018"
"ENSG00000288313",372,"ENSG00000288313"
"ENSG00000288314",490,"PPIAP46"
"ENSG00000288315",1288,"SLC9B1P4"
"ENSG00000288316",597,"ENSG00000288316"
"ENSG00000288317",1299,"LINC01150"
"ENSG00000288318",2795,"PALM3"
"ENSG00000288319",774,"ENSG00000288319"
"ENSG00000288320",1876,"MRPL23-AS1"
"ENSG00000288321",3254,"ENSG00000288321"
"ENSG00000288322",488,"ENSG00000288322"
"ENSG00000288323",4087,"FAM86DP"
"ENSG00000288324",8487,"ADGRL1"
"ENSG00000288325",3089,"GPS2"
"ENSG00000288326",153,"RNA5-8SN1"
"ENSG00000288327",1645,"ENSG00000288327"
"ENSG00000288328",254,"ENSG00000288328"
"ENSG00000288329",137,"MIR181D"
"ENSG00000288330",1601,"ENSG00000288330"
"ENSG00000288331",103,"MIR7847"
"ENSG00000288332",755,"PIMREGP3"
"ENSG00000288333",465,"ENSG00000288333"
"ENSG00000288335",2131,"TWIST2"
"ENSG00000288336",792,"ENSG00000288336"
"ENSG00000288337",1089,"ENSG00000288337"
"ENSG00000288338",1479,"ACTR3BP5"
"ENSG00000288339",2040,"ENSG00000288339"
"ENSG00000288340",226,"ENSG00000288340"
"ENSG00000288341",70,"ENSG00000288341"
"ENSG00000288342",1612,"PABPC1P9"
"ENSG00000288343",539,"ENSG00000288343"
"ENSG00000288344",2245,"GOLGA8DP"
"ENSG00000288345",306,"ENSG00000288345"
"ENSG00000288346",90,"ENSG00000288346"
"ENSG00000288347",1632,"POTEB"
"ENSG00000288348",3219,"ADGRL1-AS1"
"ENSG00000288349",3501,"ENSG00000288349"
"ENSG00000288350",360,"ENSG00000288350"
"ENSG00000288351",352,"ENSG00000288351"
"ENSG00000288352",6094,"C1RL-AS1"
"ENSG00000288353",9903,"ARHGAP17"
"ENSG00000288354",1788,"ENSG00000288354"
"ENSG00000288355",68,"MIR6859-3"
"ENSG00000288356",252,"ENSG00000288356"
"ENSG00000288357",2006,"KIR2DL5A"
"ENSG00000288358",74,"MIR3159"
"ENSG00000288360",4713,"ZSWIM4"
"ENSG00000288361",69,"ENSG00000288361"
"ENSG00000288362",3397,"CYP11A1"
"ENSG00000288363",1288,"CT47A1"
"ENSG00000288364",324,"NDN"
"ENSG00000288365",382,"ENSG00000288365"
"ENSG00000288366",119,"MIR1199"
"ENSG00000288367",73,"MIR675"
"ENSG00000288368",1808,"C1GALT1C1"
"ENSG00000288369",3027,"RBP5"
"ENSG00000288370",2331,"CTAGE4"
"ENSG00000288371",415,"ENSG00000288371"
"ENSG00000288372",877,"ENSG00000288372"
"ENSG00000288373",588,"ENSG00000288373"
"ENSG00000288375",351,"ENSG00000288375"
"ENSG00000288376",428,"ENSG00000288376"
"ENSG00000288377",231,"ENSG00000288377"
"ENSG00000288378",377,"H2AZP4"
"ENSG00000288379",270,"ENSG00000288379"
"ENSG00000288381",2006,"ENSG00000288381"
"ENSG00000288382",837,"ENSG00000288382"
"ENSG00000288383",1179,"ENSG00000288383"
"ENSG00000288384",1793,"ENSG00000288384"
"ENSG00000288385",273,"ENSG00000288385"
"ENSG00000288386",333,"ENSG00000288386"
"ENSG00000288387",153,"RNA5-8SN3"
"ENSG00000288388",568,"ENSG00000288388"
"ENSG00000288389",354,"KIR3DL2"
"ENSG00000288390",3495,"UBL7-DT"
"ENSG00000288391",306,"ENSG00000288391"
"ENSG00000288392",303,"ENSG00000288392"
"ENSG00000288393",1532,"ZNF75CP"
"ENSG00000288394",604,"ABCD1P4"
"ENSG00000288395",329,"ENSG00000288395"
"ENSG00000288397",110,"MIR181C"
"ENSG00000288398",2662,"ENSG00000288398"
"ENSG00000288399",3056,"KCTD11"
"ENSG00000288400",2835,"EP400P1"
"ENSG00000288401",6949,"CTTN"
"ENSG00000288402",1396,"ENSG00000288402"
"ENSG00000288403",592,"ENSG00000288403"
"ENSG00000288405",546,"ENSG00000288405"
"ENSG00000288406",144,"ENSG00000288406"
"ENSG00000288407",7030,"CCDC33"
"ENSG00000288408",1885,"UBL7"
"ENSG00000288409",421,"ENSG00000288409"
"ENSG00000288410",306,"ENSG00000288410"
"ENSG00000288411",710,"SAA1"
"ENSG00000288412",294,"H3P46"
"ENSG00000288413",351,"ENSG00000288413"
"ENSG00000288414",2929,"ENSG00000288414"
"ENSG00000288415",73,"MIR4298"
"ENSG00000288416",360,"ENSG00000288416"
"ENSG00000288417",5197,"LINC03014"
"ENSG00000288418",369,"EVA1CP5"
"ENSG00000288419",678,"ENSG00000288419"
"ENSG00000288420",394,"ENSG00000288420"
"ENSG00000288421",335,"RPL22P14"
"ENSG00000288422",1452,"ARHGEF35"
"ENSG00000288423",477,"ENSG00000288423"
"ENSG00000288424",2359,"AGAP12P"
"ENSG00000288425",1056,"ENSG00000288425"
"ENSG00000288426",397,"ENSG00000288426"
"ENSG00000288427",6730,"CLSTN3"
"ENSG00000288428",71,"ENSG00000288428"
"ENSG00000288429",357,"ENSG00000288429"
"ENSG00000288430",111,"RNU5B-4P"
"ENSG00000288431",279,"ENSG00000288431"
"ENSG00000288432",273,"ENSG00000288432"
"ENSG00000288433",164,"ENSG00000288433"
"ENSG00000288434",1444,"ANKRD33BP3"
"ENSG00000288435",2408,"GJA10"
"ENSG00000288437",736,"ENSG00000288437"
"ENSG00000288438",360,"ENSG00000288438"
"ENSG00000288439",133,"LSP1P2"
"ENSG00000288440",1248,"ENSG00000288440"
"ENSG00000288441",518,"ENSG00000288441"
"ENSG00000288442",1572,"ENSG00000288442"
"ENSG00000288443",96,"Y_RNA"
"ENSG00000288444",923,"ENSG00000288444"
"ENSG00000288445",6433,"HPS5"
"ENSG00000288446",677,"SNX18P23"
"ENSG00000288447",304,"ENSG00000288447"
"ENSG00000288448",1089,"ENSG00000288448"
"ENSG00000288449",574,"ENSG00000288449"
"ENSG00000288450",514,"ENSG00000288450"
"ENSG00000288451",312,"ENSG00000288451"
"ENSG00000288452",330,"ENSG00000288452"
"ENSG00000288453",2961,"DCAF15"
"ENSG00000288454",808,"ENSG00000288454"
"ENSG00000288455",3800,"SEMA7A"
"ENSG00000288456",2571,"ENSG00000288456"
"ENSG00000288457",1446,"ENSG00000288457"
"ENSG00000288458",476,"ENSG00000288458"
"ENSG00000288459",1228,"ENSG00000288459"
"ENSG00000288460",1015,"SMIM42"
"ENSG00000288461",3759,"CYFIP1"
"ENSG00000288462",73,"MIR23A"
"ENSG00000288463",238,"ENSG00000288463"
"ENSG00000288464",1219,"FAM138E"
"ENSG00000288465",678,"ENSG00000288465"
"ENSG00000288466",1328,"CT47B1"
"ENSG00000288468",138,"MIR1302-10"
"ENSG00000288469",1084,"OR4M2B"
"ENSG00000288471",943,"ENPP7P2"
"ENSG00000288472",5013,"LINC03015"
"ENSG00000288473",6054,"ENSG00000288473"
"ENSG00000288474",1201,"RLN3"
"ENSG00000288475",8214,"CASP8AP2"
"ENSG00000288476",781,"RPS3AP15"
"ENSG00000288477",1298,"CT47A4"
"ENSG00000288478",987,"NIPA1"
"ENSG00000288479",118,"RNA5SP334"
"ENSG00000288480",477,"ENSG00000288480"
"ENSG00000288481",352,"FAM25C"
"ENSG00000288482",92,"MIR6724-3"
"ENSG00000288483",306,"ENSG00000288483"
"ENSG00000288484",79,"DYNAPP3"
"ENSG00000288485",2768,"ELP5"
"ENSG00000288486",923,"LINC01219"
"ENSG00000288487",2006,"KIR2DS3"
"ENSG00000288488",2613,"SAMD1"
"ENSG00000288489",518,"MTCO3P39"
"ENSG00000288490",7209,"GALNT9"
"ENSG00000288491",479,"ENSG00000288491"
"ENSG00000288493",234,"ENSG00000288493"
"ENSG00000288495",903,"OR4G2P"
"ENSG00000288496",315,"ENSG00000288496"
"ENSG00000288497",76,"MIR6881"
"ENSG00000288498",19049,"MIR23AHG"
"ENSG00000288499",5054,"FAM20C"
"ENSG00000288500",110,"Y_RNA"
"ENSG00000288501",948,"OR4N4"
"ENSG00000288502",3208,"ENSG00000288502"
"ENSG00000288503",6349,"DDX51"
"ENSG00000288504",4631,"YBX2"
"ENSG00000288505",988,"NANOS3"
"ENSG00000288506",360,"ENSG00000288506"
"ENSG00000288508",2632,"ISLR"
"ENSG00000288509",246,"CHEK2P5"
"ENSG00000288510",3039,"ENSG00000288510"
"ENSG00000288511",1224,"TMEM95"
"ENSG00000288512",5803,"C1R"
"ENSG00000288513",1072,"OR4F4"
"ENSG00000288514",468,"ENSG00000288514"
"ENSG00000288515",306,"ENSG00000288515"
"ENSG00000288516",6162,"PRKACA"
"ENSG00000288517",1242,"ENSG00000288517"
"ENSG00000288518",1572,"ENSG00000288518"
"ENSG00000288519",360,"ENSG00000288519"
"ENSG00000288520",2700,"ENSG00000288520"
"ENSG00000288521",106,"U6"
"ENSG00000288522",956,"ENSG00000288522"
"ENSG00000288523",3322,"ENSG00000288523"
"ENSG00000288524",1306,"ENSG00000288524"
"ENSG00000288525",1153,"ENSG00000288525"
"ENSG00000288527",79,"ENSG00000288527"
"ENSG00000288528",1194,"ENSG00000288528"
"ENSG00000288529",129,"ENSG00000288529"
"ENSG00000288530",527,"ENSG00000288530"
"ENSG00000288532",475,"ENSG00000288532"
"ENSG00000288533",2438,"ENSG00000288533"
"ENSG00000288534",6239,"ENSG00000288534"
"ENSG00000288535",4039,"ENSG00000288535"
"ENSG00000288536",3709,"ENSG00000288536"
"ENSG00000288537",2102,"ENSG00000288537"
"ENSG00000288538",1753,"ENSG00000288538"
"ENSG00000288539",2299,"ENSG00000288539"
"ENSG00000288540",2525,"ENSG00000288540"
"ENSG00000288542",1769,"ENSG00000288542"
"ENSG00000288543",497,"ENSG00000288543"
"ENSG00000288545",2118,"ENSG00000288545"
"ENSG00000288547",1668,"C3orf36"
"ENSG00000288548",1880,"ENSG00000288548"
"ENSG00000288549",3182,"ENSG00000288549"
"ENSG00000288550",4195,"ENSG00000288550"
"ENSG00000288551",2343,"ENSG00000288551"
"ENSG00000288552",1527,"ENSG00000288552"
"ENSG00000288555",3021,"ENSG00000288555"
"ENSG00000288556",1084,"ENSG00000288556"
"ENSG00000288557",2919,"ENSG00000288557"
"ENSG00000288558",7268,"DUS4L-BCAP29"
"ENSG00000288559",623,"ENSG00000288559"
"ENSG00000288560",2192,"ENSG00000288560"
"ENSG00000288561",981,"ENSG00000288561"
"ENSG00000288562",2149,"ENSG00000288562"
"ENSG00000288563",4225,"ENSG00000288563"
"ENSG00000288564",1886,"ENSG00000288564"
"ENSG00000288566",800,"ENSG00000288566"
"ENSG00000288567",159,"ENSG00000288567"
"ENSG00000288568",4170,"ZCCHC14-DT"
"ENSG00000288569",4886,"LINC01949"
"ENSG00000288570",99,"ENSG00000288570"
"ENSG00000288571",2214,"ENSG00000288571"
"ENSG00000288575",4281,"ENSG00000288575"
"ENSG00000288576",2808,"ENSG00000288576"
"ENSG00000288577",2521,"ENSG00000288577"
"ENSG00000288578",1496,"ENSG00000288578"
"ENSG00000288579",1600,"ENSG00000288579"
"ENSG00000288582",3541,"ENSG00000288582"
"ENSG00000288584",2855,"ENSG00000288584"
"ENSG00000288585",7219,"ENSG00000288585"
"ENSG00000288586",3240,"ENSG00000288586"
"ENSG00000288587",554,"ENSG00000288587"
"ENSG00000288588",1394,"ENSG00000288588"
"ENSG00000288589",895,"ENSG00000288589"
"ENSG00000288591",6883,"ENSG00000288591"
"ENSG00000288592",155,"ENSG00000288592"
"ENSG00000288593",453,"ENSG00000288593"
