"ID","Length","Symbol"
"ENSG00000276002",280,"Metazoa_SRP"
"ENSG00000276003",108,"FAM13A-AS1_2"
"ENSG00000276004",1877,"KIR3DL2"
"ENSG00000276005",1023,"AC138749.6"
"ENSG00000276006",912,"REXO1L12P"
"ENSG00000276007",1090,"AC079414.3"
"ENSG00000276011",1371,"KIR2DL2"
"ENSG00000276012",429,"AL160153.1"
"ENSG00000276013",1254,"GU182357.2"
"ENSG00000276014",298,"RN7SL301P"
"ENSG00000276015",226,"KCNQ1OT1_5"
"ENSG00000276016",8966,"ABR"
"ENSG00000276017",2404,"AC007325.1"
"ENSG00000276019",240,"HULC"
"ENSG00000276021",7910,"WDR81"
"ENSG00000276022",1205,"TFPT"
"ENSG00000276023",2499,"DUSP14"
"ENSG00000276025",1069,"OR5P2"
"ENSG00000276026",209,"AL031665.2"
"ENSG00000276027",150,"RNU12"
"ENSG00000276029",81,"MIR4477A"
"ENSG00000276030",381,"AC073534.2"
"ENSG00000276031",299,"RN7SL197P"
"ENSG00000276032",370,"AL627230.4"
"ENSG00000276033",4811,"KIR3DX1"
"ENSG00000276034",104,"ZNRD1-AS1_3"
"ENSG00000276035",879,"KIR3DP1"
"ENSG00000276036",119,"RNA5SP440"
"ENSG00000276039",78,"AL353770.2"
"ENSG00000276040",4989,"SPATA31A7"
"ENSG00000276041",655,"KIR3DP1"
"ENSG00000276042",4843,"LILRB4"
"ENSG00000276043",5145,"UHRF1"
"ENSG00000276044",1656,"KIR2DL4"
"ENSG00000276045",2262,"ORAI1"
"ENSG00000276046",1267,"DUX4L13"
"ENSG00000276047",299,"RN7SL711P"
"ENSG00000276048",271,"Six3os1_5"
"ENSG00000276049",68,"ZNRD1-AS1_1"
"ENSG00000276050",311,"IGKV2OR2-10"
"ENSG00000276051",1836,"HLA-G"
"ENSG00000276052",176,"RNU1-51P"
"ENSG00000276053",7948,"LAIR1"
"ENSG00000276054",735,"AC243654.3"
"ENSG00000276055",79,"CLRN1-AS1"
"ENSG00000276057",87,"TUG1_2"
"ENSG00000276058",440,"STMN1P1"
"ENSG00000276060",358,"IGHV3-75"
"ENSG00000276061",2197,"NDUFA3"
"ENSG00000276062",237,"Metazoa_SRP"
"ENSG00000276063",494,"AL391262.2"
"ENSG00000276064",98,"AL365222.1"
"ENSG00000276065",2268,"GP6"
"ENSG00000276066",1144,"VSTM1"
"ENSG00000276067",2688,"AC009542.2"
"ENSG00000276068",8737,"NAIP"
"ENSG00000276070",1397,"CCL4L2"
"ENSG00000276071",1303,"AC074138.1"
"ENSG00000276072",4714,"AATF"
"ENSG00000276073",3373,"AL034549.2"
"ENSG00000276074",232,"SOX2OT_exon1"
"ENSG00000276075",883,"AC027682.6"
"ENSG00000276076",1660,"FP236240.1"
"ENSG00000276077",3387,"CU633904.1"
"ENSG00000276081",60,"MIR7156"
"ENSG00000276082",4927,"CNOT3"
"ENSG00000276083",66,"MIR7976"
"ENSG00000276084",1314,"KIR3DL3"
"ENSG00000276085",1469,"CCL3L3"
"ENSG00000276086",1823,"KIR3DL3"
"ENSG00000276087",2281,"AC008073.3"
"ENSG00000276088",303,"RN7SL620P"
"ENSG00000276089",190,"DLEU1_1"
"ENSG00000276092",479,"AC040896.1"
"ENSG00000276093",513,"AL132822.1"
"ENSG00000276094",95,"SNORA70"
"ENSG00000276095",535,"LINC01663"
"ENSG00000276096",296,"Metazoa_SRP"
"ENSG00000276097",578,"AC006538.3"
"ENSG00000276098",500,"AC027345.1"
"ENSG00000276099",322,"LILRP1"
"ENSG00000276100",293,"ST7-OT4_3"
"ENSG00000276101",610,"AC027601.4"
"ENSG00000276102",61,"MIR6747"
"ENSG00000276103",117,"U4"
"ENSG00000276105",196,"KCNQ1OT1_2"
"ENSG00000276107",733,"AC037198.2"
"ENSG00000276109",560,"AP005019.3"
"ENSG00000276110",714,"AC242988.1"
"ENSG00000276111",3052,"SDCCAG8"
"ENSG00000276114",738,"CCL23"
"ENSG00000276115",1796,"AC026356.2"
"ENSG00000276116",1521,"FUT8-AS1"
"ENSG00000276118",96,"AC242852.1"
"ENSG00000276119",957,"OR13C2"
"ENSG00000276120",237,"Metazoa_SRP"
"ENSG00000276121",526,"AC122108.2"
"ENSG00000276122",2076,"AC026336.3"
"ENSG00000276123",300,"Metazoa_SRP"
"ENSG00000276124",67,"MIR6855"
"ENSG00000276125",1397,"CCL4L2"
"ENSG00000276126",1212,"GAL3ST2"
"ENSG00000276127",1231,"AL589935.2"
"ENSG00000276128",2247,"AL591441.1"
"ENSG00000276130",5287,"SLC22A18"
"ENSG00000276131",655,"AC009118.2"
"ENSG00000276132",112,"snoZ278"
"ENSG00000276134",264,"RN7SKP117"
"ENSG00000276135",403,"FAM27E2"
"ENSG00000276136",848,"AC016957.2"
"ENSG00000276137",108,"MIR6133"
"ENSG00000276138",107,"U6"
"ENSG00000276139",1423,"KIR2DS2"
"ENSG00000276140",79,"ZFAT-AS1_1"
"ENSG00000276141",7269,"WHAMMP3"
"ENSG00000276143",2158,"AC138747.4"
"ENSG00000276144",751,"AC233309.1"
"ENSG00000276145",897,"TARM1"
"ENSG00000276146",4520,"LILRB2"
"ENSG00000276147",107,"MIR548AY"
"ENSG00000276148",413,"AC084824.5"
"ENSG00000276149",370,"BX005040.2"
"ENSG00000276150",157,"TTC28-AS1_2"
"ENSG00000276152",237,"Metazoa_SRP"
"ENSG00000276153",102,"Y_RNA"
"ENSG00000276154",1630,"KIR2DS4"
"ENSG00000276155",14756,"MAPT"
"ENSG00000276156",239,"AL138880.2"
"ENSG00000276158",69,"MIR1264"
"ENSG00000276159",1144,"VSTM1"
"ENSG00000276160",998,"GGTLC5P"
"ENSG00000276161",130,"SNORA17B"
"ENSG00000276162",80,"MIR5739"
"ENSG00000276163",4891,"LAIR1"
"ENSG00000276164",1269,"DUX4L20"
"ENSG00000276166",667,"AC092118.2"
"ENSG00000276167",1000,"TAS2R50"
"ENSG00000276168",299,"RN7SL1"
"ENSG00000276169",56,"MIR6871"
"ENSG00000276170",1248,"AC244153.1"
"ENSG00000276172",1011,"ELMO2P1"
"ENSG00000276173",1071,"IGHA2"
"ENSG00000276174",326,"AC087683.2"
"ENSG00000276175",2436,"LILRA3"
"ENSG00000276176",60,"MIR6090"
"ENSG00000276177",1632,"KIR2DL5A"
"ENSG00000276178",102,"Y_RNA"
"ENSG00000276179",218,"DLG2-AS1_2"
"ENSG00000276180",1294,"HIST1H4I"
"ENSG00000276181",68,"MIR6794"
"ENSG00000276182",735,"AL163051.2"
"ENSG00000276183",107,"U6"
"ENSG00000276184",1815,"UPK3B"
"ENSG00000276185",182,"TP53TG1_2"
"ENSG00000276186",104,"RNU6-1025P"
"ENSG00000276187",4251,"ERMARD"
"ENSG00000276188",412,"AC069234.4"
"ENSG00000276189",161,"TP73-AS1"
"ENSG00000276191",3285,"CRHR1"
"ENSG00000276192",1412,"IGHE"
"ENSG00000276193",282,"Metazoa_SRP"
"ENSG00000276194",5963,"HNF1B"
"ENSG00000276196",1314,"KIR3DL3"
"ENSG00000276197",90,"pRNA"
"ENSG00000276200",299,"RN7SL820P"
"ENSG00000276202",259,"Metazoa_SRP"
"ENSG00000276203",7672,"ANKRD20A3"
"ENSG00000276204",1198,"BX005195.1"
"ENSG00000276205",241,"AL603758.1"
"ENSG00000276206",93,"AC012314.7"
"ENSG00000276208",262,"AL161423.1"
"ENSG00000276209",900,"KIR2DS4"
"ENSG00000276210",1078,"LINC00226"
"ENSG00000276211",2268,"GP6"
"ENSG00000276212",1294,"KIR3DP1"
"ENSG00000276213",279,"Metazoa_SRP"
"ENSG00000276214",691,"AC008833.1"
"ENSG00000276216",347,"AC245014.3"
"ENSG00000276217",928,"TAS2R15P"
"ENSG00000276218",1585,"KIR2DL3"
"ENSG00000276219",3106,"ZNF676"
"ENSG00000276220",353,"AC012314.8"
"ENSG00000276221",69,"MIR8057"
"ENSG00000276222",102,"Y_RNA"
"ENSG00000276223",560,"AL118522.1"
"ENSG00000276225",97,"MEG8_1"
"ENSG00000276226",920,"AC007368.2"
"ENSG00000276228",153,"UBE2Q2P6"
"ENSG00000276229",75,"Six3os1_3"
"ENSG00000276230",9023,"RNH1"
"ENSG00000276231",3564,"PIK3R6"
"ENSG00000276232",248,"AC006064.5"
"ENSG00000276233",131,"PART1_3"
"ENSG00000276234",5654,"TADA2A"
"ENSG00000276238",918,"NANOGP7"
"ENSG00000276240",3742,"OR4E1"
"ENSG00000276241",610,"AC243829.2"
"ENSG00000276243",2127,"LILRP2"
"ENSG00000276247",2127,"LILRP2"
"ENSG00000276248",3362,"AL442125.1"
"ENSG00000276250",424,"AC127024.6"
"ENSG00000276251",803,"AC007786.2"
"ENSG00000276253",399,"AC243790.1"
"ENSG00000276254",859,"KIR2DS4"
"ENSG00000276255",2642,"AL136379.1"
"ENSG00000276256",2195,"AC011043.1"
"ENSG00000276257",228,"AL513478.1"
"ENSG00000276258",1169,"KIR2DS2"
"ENSG00000276259",873,"AC009118.3"
"ENSG00000276260",2412,"TMC4"
"ENSG00000276261",509,"AC009509.4"
"ENSG00000276262",5005,"NSF"
"ENSG00000276263",1205,"TFPT"
"ENSG00000276266",1263,"FP325318.1"
"ENSG00000276269",467,"AL355974.3"
"ENSG00000276270",69,"MIR6799"
"ENSG00000276272",1247,"AC024884.2"
"ENSG00000276274",105,"RNU6-1266P"
"ENSG00000276275",75,"SNORD5"
"ENSG00000276276",4422,"ARL17B"
"ENSG00000276277",78,"AL445584.3"
"ENSG00000276278",1223,"AC048382.6"
"ENSG00000276279",1592,"KIR2DP1"
"ENSG00000276281",299,"RN7SL126P"
"ENSG00000276282",666,"AC022960.2"
"ENSG00000276286",2905,"ADAM2"
"ENSG00000276287",410,"AC012314.9"
"ENSG00000276289",3649,"KCNE1B"
"ENSG00000276290",1283,"RBBP4P3"
"ENSG00000276291",1699,"FRG1HP"
"ENSG00000276292",213,"AC131159.1"
"ENSG00000276293",6135,"PIP4K2B"
"ENSG00000276294",178,"AC078899.5"
"ENSG00000276295",298,"Metazoa_SRP"
"ENSG00000276296",1205,"TFPT"
"ENSG00000276297",567,"AC138832.3"
"ENSG00000276298",324,"AC234782.5"
"ENSG00000276299",1918,"PRAMEF25"
"ENSG00000276302",557,"AL021997.3"
"ENSG00000276304",107,"PISRT1"
"ENSG00000276306",284,"AC245128.8"
"ENSG00000276307",183,"LILRP1"
"ENSG00000276308",1749,"AC078880.4"
"ENSG00000276309",314,"RN7SKP251"
"ENSG00000276310",1406,"KIR2DL1"
"ENSG00000276311",67,"MIR6511A3"
"ENSG00000276312",90,"pRNA"
"ENSG00000276314",75,"SNORD107"
"ENSG00000276316",848,"OR8G7P"
"ENSG00000276317",614,"AL357033.3"
"ENSG00000276318",584,"GTF2IP8"
"ENSG00000276319",72,"MIR8079"
"ENSG00000276323",1205,"TFPT"
"ENSG00000276324",284,"AC245128.9"
"ENSG00000276326",69,"MIR2909"
"ENSG00000276327",1557,"KIR2DS1"
"ENSG00000276328",1314,"KIR3DL3"
"ENSG00000276329",1865,"KIR3DL1"
"ENSG00000276332",717,"AC010338.1"
"ENSG00000276333",1273,"HS3ST6"
"ENSG00000276334",1621,"AL133243.2"
"ENSG00000276336",4961,"SCARF1"
"ENSG00000276337",4001,"AC105429.1"
"ENSG00000276339",107,"U6"
"ENSG00000276340",7144,"ZNF623"
"ENSG00000276341",1931,"RDH13"
"ENSG00000276342",4871,"TMEM179"
"ENSG00000276345",740,"AC004556.1"
"ENSG00000276348",1988,"AL353770.3"
"ENSG00000276349",2116,"TBC1D3L"
"ENSG00000276350",67,"MIR6858"
"ENSG00000276351",69,"H19_2"
"ENSG00000276352",66,"MIR668"
"ENSG00000276353",279,"Metazoa_SRP"
"ENSG00000276355",1293,"TARM1"
"ENSG00000276357",1885,"KIR3DL2"
"ENSG00000276358",9233,"PLEKHM1"
"ENSG00000276359",284,"Metazoa_SRP"
"ENSG00000276362",438,"AC010087.1"
"ENSG00000276363",1144,"VSTM1"
"ENSG00000276365",88,"MIR145"
"ENSG00000276366",228,"U3"
"ENSG00000276367",133,"U8"
"ENSG00000276368",387,"HIST1H2AJ"
"ENSG00000276370",1604,"PRAMEF33"
"ENSG00000276371",5748,"FAM60A"
"ENSG00000276374",741,"AL451142.3"
"ENSG00000276375",2055,"AL157712.1"
"ENSG00000276376",63,"U7"
"ENSG00000276377",290,"Metazoa_SRP"
"ENSG00000276378",252,"DEFB108C"
"ENSG00000276379",671,"KIR3DL1"
"ENSG00000276380",1185,"UBE2NL"
"ENSG00000276383",104,"ZNRD1-AS1_3"
"ENSG00000276384",426,"AC016876.3"
"ENSG00000276385",498,"AL445567.2"
"ENSG00000276386",3861,"CNTNAP3P2"
"ENSG00000276387",1497,"KIR2DS1"
"ENSG00000276388",128,"AL591424.2"
"ENSG00000276390",517,"AC004241.3"
"ENSG00000276391",831,"AC003001.2"
"ENSG00000276392",1632,"KIR2DL5A"
"ENSG00000276393",517,"AC105429.2"
"ENSG00000276395",1410,"KIR2DS4"
"ENSG00000276396",292,"Metazoa_SRP"
"ENSG00000276397",2338,"LINC01879"
"ENSG00000276398",193,"RMST_9"
"ENSG00000276399",3801,"FLJ36000"
"ENSG00000276400",867,"VN1R9P"
"ENSG00000276403",1294,"AC105105.5"
"ENSG00000276404",64,"MIR6835"
"ENSG00000276405",374,"AC244196.3"
"ENSG00000276406",122,"AC015726.2"
"ENSG00000276407",585,"AC024559.2"
"ENSG00000276408",668,"AC025287.2"
"ENSG00000276409",3269,"CCL14"
"ENSG00000276410",381,"HIST1H2BB"
"ENSG00000276411",596,"AC106875.2"
"ENSG00000276412",238,"AL591926.3"
"ENSG00000276413",211,"AL078604.3"
"ENSG00000276416",12513,"UNC79"
"ENSG00000276417",1414,"AC092111.2"
"ENSG00000276418",1527,"AC036214.3"
"ENSG00000276420",1855,"PRAMEF5"
"ENSG00000276421",2269,"PRPF31"
"ENSG00000276422",970,"AL590491.2"
"ENSG00000276423",1857,"KIR3DL1"
"ENSG00000276424",1885,"KIR3DL2"
"ENSG00000276425",1286,"KIR2DS2"
"ENSG00000276426",95,"uc_338"
"ENSG00000276427",133,"IGLL4P"
"ENSG00000276428",358,"AC245505.3"
"ENSG00000276429",10431,"PLCH2"
"ENSG00000276430",319,"FAM25C"
"ENSG00000276431",211,"AC023511.2"
"ENSG00000276432",1975,"RDM1"
"ENSG00000276433",1238,"KIR3DL3"
"ENSG00000276434",509,"AL136221.1"
"ENSG00000276436",422,"AL136301.1"
"ENSG00000276438",9015,"PPP2R3B"
"ENSG00000276439",291,"Metazoa_SRP"
"ENSG00000276442",110,"5S_rRNA"
"ENSG00000276443",194,"PVT1_1"
"ENSG00000276445",584,"AC005393.1"
"ENSG00000276446",462,"AL731567.2"
"ENSG00000276447",1466,"LILRP1"
"ENSG00000276449",3323,"AC004076.2"
"ENSG00000276450",720,"NCR1"
"ENSG00000276451",1030,"OR10A6"
"ENSG00000276452",895,"LILRB1"
"ENSG00000276454",444,"AC008083.4"
"ENSG00000276455",3031,"AC138747.5"
"ENSG00000276457",1369,"FKBP4P8"
"ENSG00000276458",6445,"LENG8"
"ENSG00000276459",1590,"KIR2DL3"
"ENSG00000276460",800,"AC073869.4"
"ENSG00000276461",7410,"TCF20"
"ENSG00000276462",3064,"BX255923.2"
"ENSG00000276463",2575,"TAF9"
"ENSG00000276464",1861,"POMZP3"
"ENSG00000276465",1295,"KIR2DS4"
"ENSG00000276466",1014,"AC008984.4"
"ENSG00000276467",2623,"Z93929.2"
"ENSG00000276468",1596,"KIR2DP1"
"ENSG00000276469",7980,"GPR179"
"ENSG00000276470",173,"NPPA-AS1_1"
"ENSG00000276471",306,"AC105265.4"
"ENSG00000276473",426,"AC107905.1"
"ENSG00000276474",597,"AC231759.1"
"ENSG00000276475",535,"AC016769.4"
"ENSG00000276476",2721,"LINC00540"
"ENSG00000276478",745,"AL772337.4"
"ENSG00000276479",95,"MIR548AZ"
"ENSG00000276480",16104,"MYH11"
"ENSG00000276482",6009,"SLC12A7"
"ENSG00000276484",267,"AC126755.5"
"ENSG00000276485",2472,"AC138749.7"
"ENSG00000276486",441,"AC022960.3"
"ENSG00000276487",622,"AC061709.1"
"ENSG00000276488",608,"AC008735.4"
"ENSG00000276489",67,"MIR6829"
"ENSG00000276490",2395,"AL583836.1"
"ENSG00000276491",402,"IGHV4-34"
"ENSG00000276493",291,"Metazoa_SRP"
"ENSG00000276494",116,"KCNQ1OT1_3"
"ENSG00000276495",6173,"APBA2"
"ENSG00000276496",98,"HOXA11-AS1_3"
"ENSG00000276497",9960,"APBA1"
"ENSG00000276498",1795,"KIR3DS1"
"ENSG00000276500",606,"BMS1P14"
"ENSG00000276501",1865,"KIR3DL1"
"ENSG00000276502",371,"AL354718.2"
"ENSG00000276503",1049,"KIR2DP1"
"ENSG00000276504",1240,"TFPT"
"ENSG00000276505",324,"AP000892.2"
"ENSG00000276507",403,"AC068944.2"
"ENSG00000276508",376,"AC243830.3"
"ENSG00000276509",2002,"AC239799.2"
"ENSG00000276512",2014,"LILRP2"
"ENSG00000276514",179,"uc_338"
"ENSG00000276516",275,"RN7SL284P"
"ENSG00000276517",3004,"AL133243.3"
"ENSG00000276518",1294,"KIR3DP1"
"ENSG00000276519",354,"AC092142.2"
"ENSG00000276520",440,"CR589904.2"
"ENSG00000276521",372,"AP001486.3"
"ENSG00000276522",261,"RN7SL462P"
"ENSG00000276523",501,"AC025287.3"
"ENSG00000276524",596,"AC010999.2"
"ENSG00000276525",252,"Metazoa_SRP"
"ENSG00000276526",1486,"LILRP1"
"ENSG00000276527",415,"AL356515.1"
"ENSG00000276528",125,"HOTAIRM1_1"
"ENSG00000276529",443,"AP001505.2"
"ENSG00000276530",121,"WT1-AS_6"
"ENSG00000276531",568,"AC091769.1"
"ENSG00000276532",303,"Metazoa_SRP"
"ENSG00000276533",498,"AC018926.2"
"ENSG00000276534",1541,"KIR3DS1"
"ENSG00000276535",1000,"AL353726.1"
"ENSG00000276536",1854,"HRAS"
"ENSG00000276537",6900,"TTYH1"
"ENSG00000276538",246,"AC092666.2"
"ENSG00000276539",3669,"PLPPR1"
"ENSG00000276540",1290,"REXO1L10P"
"ENSG00000276541",2351,"TAS2R14"
"ENSG00000276542",872,"AC097478.3"
"ENSG00000276544",329,"RN7SL453P"
"ENSG00000276545",2297,"AC005618.2"
"ENSG00000276546",101,"Y_RNA"
"ENSG00000276547",4851,"PCDHGB5"
"ENSG00000276548",110,"AC008740.2"
"ENSG00000276550",6965,"HERC2P2"
"ENSG00000276551",472,"AC008746.5"
"ENSG00000276552",107,"U6"
"ENSG00000276556",311,"AF254982.1"
"ENSG00000276557",428,"AC244472.3"
"ENSG00000276559",2252,"BAAT"
"ENSG00000276561",2628,"IRF7"
"ENSG00000276562",284,"RN7SL565P"
"ENSG00000276563",217,"AL359075.3"
"ENSG00000276564",2403,"AC130650.2"
"ENSG00000276565",2175,"AP006285.3"
"ENSG00000276566",376,"IGKV1D-13"
"ENSG00000276568",285,"Metazoa_SRP"
"ENSG00000276569",1693,"AL138709.1"
"ENSG00000276570",3061,"AC010327.5"
"ENSG00000276571",394,"AC002550.2"
"ENSG00000276572",1233,"KIR3DL3"
"ENSG00000276573",223,"AL442067.1"
"ENSG00000276575",78,"MIR6895"
"ENSG00000276576",468,"AL450489.1"
"ENSG00000276577",110,"RNU6-467P"
"ENSG00000276578",607,"AC004696.1"
"ENSG00000276580",97,"MIR8055"
"ENSG00000276581",4256,"SPATA31A5"
"ENSG00000276582",2040,"ABCB11"
"ENSG00000276583",4249,"MUC20"
"ENSG00000276584",70,"MIR6737"
"ENSG00000276586",272,"AL356102.1"
"ENSG00000276588",299,"RN7SL322P"
"ENSG00000276590",1464,"KIR2DL3"
"ENSG00000276591",1630,"GXYLT1P5"
"ENSG00000276592",786,"PHBP6"
"ENSG00000276593",550,"AC022306.3"
"ENSG00000276594",104,"ZNRD1-AS1_3"
"ENSG00000276595",2529,"PTCHD3"
"ENSG00000276596",191,"U2"
"ENSG00000276597",392,"AC244196.4"
"ENSG00000276598",69,"MIR6893"
"ENSG00000276599",114,"RNA5SP411"
"ENSG00000276600",3686,"RAB7B"
"ENSG00000276601",286,"Metazoa_SRP"
"ENSG00000276603",419,"AL109614.1"
"ENSG00000276604",897,"TARM1"
"ENSG00000276605",951,"AC027250.1"
"ENSG00000276608",76,"ZNRD1-AS1_2"
"ENSG00000276609",57,"HOTTIP_1"
"ENSG00000276610",67,"SNORD64"
"ENSG00000276612",1599,"FP565260.2"
"ENSG00000276613",20096,"MUC4"
"ENSG00000276615",3923,"KEL"
"ENSG00000276616",1259,"DUX4L9"
"ENSG00000276618",4159,"RAD17"
"ENSG00000276620",274,"AL591516.1"
"ENSG00000276622",62,"MIR6499"
"ENSG00000276623",547,"AC106872.12"
"ENSG00000276625",1479,"KIR2DL1"
"ENSG00000276626",244,"7SK"
"ENSG00000276627",459,"AL117372.1"
"ENSG00000276628",886,"LENG1"
"ENSG00000276631",596,"AC007786.3"
"ENSG00000276632",470,"AL445528.2"
"ENSG00000276633",2492,"AJ011931.1"
"ENSG00000276634",1596,"KIR2DS4"
"ENSG00000276636",335,"AP000351.1"
"ENSG00000276637",573,"AC084851.3"
"ENSG00000276638",558,"AL109954.3"
"ENSG00000276639",73,"MIR7154"
"ENSG00000276640",76,"ZNRD1-AS1_2"
"ENSG00000276641",73,"MIR6769A"
"ENSG00000276642",118,"U6atac"
"ENSG00000276643",72,"SNORD45"
"ENSG00000276644",5389,"DACH1"
"ENSG00000276645",345,"Metazoa_SRP"
"ENSG00000276647",272,"AL773604.1"
"ENSG00000276649",1607,"AL117335.1"
"ENSG00000276650",211,"AC022202.1"
"ENSG00000276651",2347,"AC007950.2"
"ENSG00000276653",298,"RN7SL856P"
"ENSG00000276656",106,"MIR6083"
"ENSG00000276657",3244,"PYCR3"
"ENSG00000276662",716,"AL713922.2"
"ENSG00000276663",565,"AC009090.3"
"ENSG00000276664",145,"TUG1_1"
"ENSG00000276667",174,"AL158077.1"
"ENSG00000276668",427,"AC104237.3"
"ENSG00000276669",283,"Metazoa_SRP"
"ENSG00000276670",201,"Six3os1_7"
"ENSG00000276672",4636,"AL161891.1"
"ENSG00000276673",175,"uc_338"
"ENSG00000276674",347,"IGKV1OR1-1"
"ENSG00000276675",112,"TTC28-AS1_4"
"ENSG00000276676",1120,"GU182345.2"
"ENSG00000276678",70,"GHRLOS"
"ENSG00000276680",238,"HYMAI"
"ENSG00000276681",6379,"LENG8"
"ENSG00000276684",8575,"RDH13"
"ENSG00000276685",89,"pRNA"
"ENSG00000276686",1687,"KIR2DL5A"
"ENSG00000276687",1965,"AL356130.1"
"ENSG00000276688",313,"AL121757.2"
"ENSG00000276689",407,"AL450487.2"
"ENSG00000276690",276,"SOX2OT_exon3"
"ENSG00000276691",546,"AC004466.3"
"ENSG00000276692",460,"CR769767.2"
"ENSG00000276693",221,"AC138466.3"
"ENSG00000276696",130,"Y_RNA"
"ENSG00000276698",658,"AL136295.6"
"ENSG00000276699",58,"TRAJ36"
"ENSG00000276700",153,"RNA5-8S5"
"ENSG00000276701",1109,"MIF"
"ENSG00000276702",641,"AC010809.3"
"ENSG00000276703",78,"RPS29P32"
"ENSG00000276704",363,"AL442067.2"
"ENSG00000276706",203,"VIS1"
"ENSG00000276707",544,"AC243773.1"
"ENSG00000276708",295,"IGHV5-78"
"ENSG00000276709",4492,"PDXDC1"
"ENSG00000276710",7178,"CSPG4P10"
"ENSG00000276711",113,"U2"
"ENSG00000276712",72,"MIR7111"
"ENSG00000276713",266,"Metazoa_SRP"
"ENSG00000276714",57,"SNORA31"
"ENSG00000276715",2998,"YWHAEP7"
"ENSG00000276717",505,"AL136097.3"
"ENSG00000276718",599,"AC005840.5"
"ENSG00000276720",1375,"CU151838.1"
"ENSG00000276721",106,"AC092375.3"
"ENSG00000276722",114,"GNAS-AS1_2"
"ENSG00000276723",112,"Y_RNA"
"ENSG00000276724",701,"AC123768.4"
"ENSG00000276725",7848,"CEP170"
"ENSG00000276726",7071,"DNAJA3"
"ENSG00000276727",701,"AC137834.2"
"ENSG00000276728",1741,"AC142472.1"
"ENSG00000276729",302,"Metazoa_SRP"
"ENSG00000276730",77,"Hammerhead_HH9"
"ENSG00000276731",1572,"KIR2DL2"
"ENSG00000276733",71,"MIR7158"
"ENSG00000276734",5916,"KIF5C"
"ENSG00000276735",314,"Metazoa_SRP"
"ENSG00000276738",211,"AP001506.1"
"ENSG00000276739",1885,"KIR3DL2"
"ENSG00000276740",691,"AL445649.1"
"ENSG00000276742",317,"AL731566.2"
"ENSG00000276744",984,"AC105137.3"
"ENSG00000276746",251,"Metazoa_SRP"
"ENSG00000276747",2396,"PADI6"
"ENSG00000276753",74,"MIR6821"
"ENSG00000276754",383,"AC006111.3"
"ENSG00000276755",108,"AC243829.3"
"ENSG00000276756",1476,"AC245595.2"
"ENSG00000276757",299,"RN7SL192P"
"ENSG00000276758",59,"AC245884.12"
"ENSG00000276759",2320,"AL353753.1"
"ENSG00000276760",2627,"AC136352.3"
"ENSG00000276761",3848,"CWC25"
"ENSG00000276763",382,"AC069499.2"
"ENSG00000276764",267,"Metazoa_SRP"
"ENSG00000276765",72,"MIR8073"
"ENSG00000276766",353,"AC012314.10"
"ENSG00000276767",290,"Metazoa_SRP"
"ENSG00000276768",465,"AL121890.2"
"ENSG00000276769",71,"MIR6752"
"ENSG00000276770",79,"MIR6780B"
"ENSG00000276771",215,"HOTAIRM1_2"
"ENSG00000276772",1726,"AC025271.4"
"ENSG00000276774",886,"LENG1"
"ENSG00000276775",417,"IGHV4-4"
"ENSG00000276776",5521,"TC2N"
"ENSG00000276777",189,"ARMC4P1"
"ENSG00000276778",3748,"LINC02227"
"ENSG00000276779",1581,"KIR2DL4"
"ENSG00000276780",2531,"NLRP10"
"ENSG00000276781",3102,"CHGA"
"ENSG00000276782",285,"Metazoa_SRP"
"ENSG00000276784",69,"JPX_2"
"ENSG00000276785",1155,"PRSS58"
"ENSG00000276786",977,"BX640515.1"
"ENSG00000276787",4888,"FAN1"
"ENSG00000276788",75,"SNORD26"
"ENSG00000276789",778,"AC103974.2"
"ENSG00000276790",522,"AC068234.2"
"ENSG00000276791",3250,"AC092117.1"
"ENSG00000276794",1773,"AC108108.1"
"ENSG00000276795",412,"AL391987.5"
"ENSG00000276798",3145,"LILRA4"
"ENSG00000276799",3313,"WNT9B"
"ENSG00000276800",317,"Metazoa_SRP"
"ENSG00000276802",10343,"HERC2"
"ENSG00000276804",3421,"NLRP7"
"ENSG00000276805",7213,"AL133216.2"
"ENSG00000276806",1691,"KIR3DL3"
"ENSG00000276807",1664,"AC022188.1"
"ENSG00000276808",284,"AC245128.10"
"ENSG00000276809",1040,"AL138955.1"
"ENSG00000276810",524,"AC244093.2"
"ENSG00000276814",978,"AC004801.6"
"ENSG00000276816",1763,"PRAMEF22"
"ENSG00000276819",421,"AC244472.4"
"ENSG00000276820",1320,"KIR2DL1"
"ENSG00000276821",1054,"OR2T2"
"ENSG00000276822",108,"AC009053.4"
"ENSG00000276823",327,"Metazoa_SRP"
"ENSG00000276824",66,"MIR7159"
"ENSG00000276825",1477,"DRD4"
"ENSG00000276826",1931,"RDH13"
"ENSG00000276828",640,"AC012488.1"
"ENSG00000276829",452,"AC016911.1"
"ENSG00000276830",67,"MIR6730"
"ENSG00000276831",339,"AC020922.4"
"ENSG00000276832",581,"AL354718.3"
"ENSG00000276833",5602,"TAF15"
"ENSG00000276835",109,"MIR6127"
"ENSG00000276836",7684,"ARHGAP27"
"ENSG00000276838",2348,"SERPINF2"
"ENSG00000276839",269,"Metazoa_SRP"
"ENSG00000276840",612,"PMS2P10"
"ENSG00000276841",171,"AL445264.1"
